,Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt
301,train,fer0000300.png,0.5555555555555556,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0
302,train,fer0000301.png,0.1,0.0,0.8,0.0,0.0,0.0,0.1,0.0
303,train,fer0000302.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
304,train,fer0000303.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
305,train,fer0000304.png,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
306,train,fer0000305.png,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.2
307,train,fer0000306.png,0.0,0.1,0.2,0.0,0.6,0.0,0.1,0.0
308,train,fer0000307.png,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
309,train,fer0000308.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
310,train,fer0000309.png,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
311,train,fer0000310.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,train,fer0000311.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
313,train,fer0000312.png,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
314,train,fer0000313.png,0.125,0.0,0.0,0.75,0.125,0.0,0.0,0.0
315,train,fer0000314.png,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0
316,train,fer0000315.png,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0
317,train,fer0000316.png,0.625,0.25,0.0,0.0,0.125,0.0,0.0,0.0
318,train,fer0000317.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
319,train,fer0000318.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
320,train,fer0000319.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
321,train,fer0000320.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
322,train,fer0000321.png,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
323,train,fer0000322.png,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
324,train,fer0000323.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
325,train,fer0000324.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,train,fer0000325.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
327,train,fer0000326.png,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
328,train,fer0000327.png,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0
329,train,fer0000328.png,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
330,train,fer0000329.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
331,train,fer0000330.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332,train,fer0000331.png,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0
333,train,fer0000332.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,train,fer0000333.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,train,fer0000334.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
336,train,fer0000335.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
337,train,fer0000336.png,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
338,train,fer0000337.png,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0
339,train,fer0000338.png,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0
340,train,fer0000339.png,0.0,0.125,0.0,0.375,0.0,0.0,0.5,0.0
341,train,fer0000340.png,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
342,train,fer0000341.png,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0
343,train,fer0000342.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
344,train,fer0000343.png,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
345,train,fer0000344.png,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0
346,train,fer0000345.png,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
347,train,fer0000346.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,train,fer0000347.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
349,train,fer0000348.png,0.1,0.0,0.0,0.2,0.7,0.0,0.0,0.0
350,train,fer0000349.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
351,train,fer0000350.png,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.0
352,train,fer0000351.png,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0
353,train,fer0000352.png,0.3333333333333333,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0
354,train,fer0000353.png,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
355,train,fer0000354.png,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0
356,train,fer0000355.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,train,fer0000356.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
358,train,fer0000357.png,0.2,0.0,0.0,0.6,0.1,0.0,0.0,0.1
359,train,fer0000358.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
360,train,fer0000359.png,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0
361,train,fer0000360.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,train,fer0000361.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,train,fer0000362.png,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0
364,train,fer0000363.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,train,fer0000364.png,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.3333333333333333,0.0
366,train,fer0000365.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
367,train,fer0000366.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
368,train,fer0000367.png,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
369,train,fer0000368.png,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.1
370,train,fer0000369.png,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0
371,train,fer0000370.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,train,fer0000371.png,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1
373,train,fer0000372.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
374,train,fer0000373.png,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0
375,train,fer0000374.png,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
376,train,fer0000375.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,train,fer0000376.png,0.4,0.0,0.0,0.3,0.3,0.0,0.0,0.0
378,train,fer0000377.png,0.125,0.75,0.0,0.125,0.0,0.0,0.0,0.0
379,train,fer0000378.png,0.5,0.0,0.4,0.1,0.0,0.0,0.0,0.0
380,train,fer0000379.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
381,train,fer0000380.png,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0
382,train,fer0000381.png,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0
383,train,fer0000382.png,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.1
384,train,fer0000383.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
385,train,fer0000384.png,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0
386,train,fer0000385.png,0.5,0.0,0.0,0.375,0.0,0.0,0.125,0.0
387,train,fer0000386.png,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.1
388,train,fer0000387.png,0.1,0.0,0.0,0.1,0.4,0.4,0.0,0.0
389,train,fer0000388.png,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
390,train,fer0000389.png,0.4444444444444444,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0
391,train,fer0000390.png,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
392,train,fer0000391.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
393,train,fer0000392.png,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
394,train,fer0000393.png,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
395,train,fer0000394.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
396,train,fer0000395.png,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
397,train,fer0000396.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
398,train,fer0000397.png,0.4,0.0,0.2,0.1,0.2,0.0,0.1,0.0
399,train,fer0000398.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,train,fer0000399.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401,train,fer0000400.png,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
402,train,fer0000401.png,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0
403,train,fer0000402.png,0.1,0.0,0.0,0.6,0.0,0.1,0.1,0.1
404,train,fer0000403.png,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.125
405,train,fer0000404.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,train,fer0000405.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
407,train,fer0000406.png,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
408,train,fer0000407.png,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0
409,train,fer0000408.png,0.0,0.0,0.0,0.7,0.1,0.1,0.0,0.1
410,train,fer0000409.png,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0
411,train,fer0000410.png,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0
412,train,fer0000411.png,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0
413,train,fer0000412.png,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0
414,train,fer0000413.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
415,train,fer0000414.png,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0
416,train,fer0000415.png,0.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0
417,train,fer0000416.png,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0
418,train,fer0000417.png,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
419,train,fer0000418.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,train,fer0000419.png,0.5555555555555556,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0
421,train,fer0000420.png,0.0,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0
422,train,fer0000421.png,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
423,train,fer0000422.png,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.375
424,train,fer0000423.png,0.0,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0
425,train,fer0000424.png,0.1,0.0,0.7,0.0,0.0,0.0,0.2,0.0
426,train,fer0000425.png,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0
427,train,fer0000426.png,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0
428,train,fer0000427.png,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0
429,train,fer0000428.png,0.0,0.1,0.0,0.7,0.1,0.0,0.1,0.0
430,train,fer0000429.png,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
431,train,fer0000430.png,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0
432,train,fer0000431.png,0.625,0.0,0.0,0.25,0.0,0.0,0.0,0.125
433,train,fer0000432.png,0.375,0.0,0.375,0.125,0.0,0.0,0.125,0.0
434,train,fer0000433.png,0.2222222222222222,0.0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0
435,train,fer0000434.png,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0
436,train,fer0000435.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
437,train,fer0000436.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
438,train,fer0000437.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
439,train,fer0000438.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
440,train,fer0000439.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
441,train,fer0000440.png,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0
442,train,fer0000441.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,train,fer0000442.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
444,train,fer0000443.png,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
445,train,fer0000444.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
446,train,fer0000445.png,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
447,train,fer0000446.png,0.5555555555555556,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
448,train,fer0000447.png,0.3,0.0,0.0,0.6,0.1,0.0,0.0,0.0
449,train,fer0000448.png,0.7,0.0,0.2,0.0,0.0,0.0,0.1,0.0
450,train,fer0000449.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
451,train,fer0000450.png,0.4444444444444444,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0
452,train,fer0000451.png,0.1,0.1,0.2,0.0,0.6,0.0,0.0,0.0
453,train,fer0000452.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
454,train,fer0000453.png,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
455,train,fer0000454.png,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0
456,train,fer0000455.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
457,train,fer0000456.png,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1
458,train,fer0000457.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
459,train,fer0000458.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,train,fer0000460.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
462,train,fer0000461.png,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
463,train,fer0000462.png,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0
464,train,fer0000463.png,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.0
465,train,fer0000464.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
466,train,fer0000465.png,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0
467,train,fer0000466.png,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
468,train,fer0000467.png,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
469,train,fer0000468.png,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0
470,train,fer0000469.png,0.0,0.0,0.1,0.1,0.7,0.0,0.0,0.1
471,train,fer0000470.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
472,train,fer0000471.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,train,fer0000472.png,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0
474,train,fer0000473.png,0.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0
475,train,fer0000474.png,0.2,0.0,0.0,0.4,0.1,0.2,0.0,0.1
476,train,fer0000475.png,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0
477,train,fer0000476.png,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0
478,train,fer0000477.png,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
479,train,fer0000478.png,0.0,0.0,0.2,0.0,0.7,0.0,0.1,0.0
480,train,fer0000479.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
481,train,fer0000480.png,0.0,0.0,0.0,0.0,0.25,0.625,0.0,0.125
482,train,fer0000481.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,train,fer0000482.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
484,train,fer0000483.png,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0
485,train,fer0000484.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,train,fer0000485.png,0.3,0.0,0.0,0.6,0.1,0.0,0.0,0.0
487,train,fer0000486.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
488,train,fer0000487.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
489,train,fer0000488.png,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0
490,train,fer0000489.png,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0
491,train,fer0000490.png,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
492,train,fer0000491.png,0.0,0.2,0.7,0.0,0.0,0.0,0.1,0.0
493,train,fer0000492.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,train,fer0000493.png,0.5,0.0,0.4,0.0,0.0,0.0,0.1,0.0
495,train,fer0000494.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
496,train,fer0000495.png,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.5
497,train,fer0000496.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
498,train,fer0000497.png,0.5,0.0,0.3,0.2,0.0,0.0,0.0,0.0
499,train,fer0000498.png,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0
500,train,fer0000499.png,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
502,train,fer0000500.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
503,train,fer0000501.png,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
504,train,fer0000502.png,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
505,train,fer0000503.png,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
506,train,fer0000504.png,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0
507,train,fer0000505.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
508,train,fer0000506.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,train,fer0000507.png,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
510,train,fer0000508.png,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
511,train,fer0000509.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
512,train,fer0000510.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
513,train,fer0000511.png,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
514,train,fer0000512.png,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
515,train,fer0000513.png,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0
516,train,fer0000514.png,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0
517,train,fer0000515.png,0.2,0.0,0.3,0.0,0.2,0.0,0.3,0.0
518,train,fer0000516.png,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
519,train,fer0000517.png,0.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.0
520,train,fer0000518.png,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
521,train,fer0000519.png,0.5,0.0,0.3,0.0,0.2,0.0,0.0,0.0
522,train,fer0000520.png,0.4,0.0,0.0,0.5,0.0,0.1,0.0,0.0
523,train,fer0000521.png,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0
524,train,fer0000522.png,0.0,0.5,0.375,0.125,0.0,0.0,0.0,0.0
525,train,fer0000523.png,0.3,0.0,0.0,0.5,0.2,0.0,0.0,0.0
526,train,fer0000524.png,0.0,0.0,0.6,0.0,0.2,0.1,0.1,0.0
527,train,fer0000525.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
528,train,fer0000526.png,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
529,train,fer0000527.png,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
530,train,fer0000528.png,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0
531,train,fer0000529.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532,train,fer0000530.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
533,train,fer0000531.png,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0
534,train,fer0000532.png,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.0
535,train,fer0000533.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,train,fer0000534.png,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
537,train,fer0000535.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538,train,fer0000536.png,0.1111111111111111,0.0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0
539,train,fer0000537.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
540,train,fer0000538.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
541,train,fer0000539.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
542,train,fer0000540.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,train,fer0000541.png,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
544,train,fer0000542.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,train,fer0000543.png,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0
546,train,fer0000544.png,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0
547,train,fer0000545.png,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
548,train,fer0000546.png,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0
549,train,fer0000547.png,0.5,0.0,0.1,0.3,0.0,0.1,0.0,0.0
550,train,fer0000548.png,0.125,0.0,0.0,0.75,0.125,0.0,0.0,0.0
551,train,fer0000549.png,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
552,train,fer0000550.png,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0
553,train,fer0000551.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
554,train,fer0000552.png,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0
555,train,fer0000553.png,0.4444444444444444,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
556,train,fer0000554.png,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0
557,train,fer0000555.png,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
558,train,fer0000556.png,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0
559,train,fer0000557.png,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0
560,train,fer0000558.png,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0
561,train,fer0000559.png,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
562,train,fer0000560.png,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
563,train,fer0000561.png,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0
564,train,fer0000562.png,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0
565,train,fer0000563.png,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
566,train,fer0000564.png,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0
567,train,fer0000565.png,0.4,0.4,0.1,0.0,0.1,0.0,0.0,0.0
568,train,fer0000566.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
569,train,fer0000567.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
570,train,fer0000568.png,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0
571,train,fer0000569.png,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
572,train,fer0000570.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
573,train,fer0000571.png,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888
574,train,fer0000572.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
575,train,fer0000573.png,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
576,train,fer0000574.png,0.5,0.0,0.0,0.4,0.1,0.0,0.0,0.0
577,train,fer0000575.png,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0
578,train,fer0000576.png,0.1,0.0,0.7,0.0,0.0,0.0,0.2,0.0
579,train,fer0000577.png,0.25,0.125,0.0,0.625,0.0,0.0,0.0,0.0
580,train,fer0000578.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
581,train,fer0000579.png,0.1,0.0,0.6,0.0,0.1,0.1,0.1,0.0
582,train,fer0000580.png,0.0,0.2,0.6,0.0,0.1,0.0,0.1,0.0
583,train,fer0000581.png,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
584,train,fer0000582.png,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
585,train,fer0000583.png,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
586,train,fer0000584.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,train,fer0000585.png,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,train,fer0000586.png,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0
589,train,fer0000587.png,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.0
590,train,fer0000588.png,0.375,0.0,0.0,0.625,0.0,0.0,0.0,0.0
591,train,fer0000589.png,0.7,0.0,0.2,0.0,0.0,0.0,0.1,0.0
592,train,fer0000590.png,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.1
593,train,fer0000591.png,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.2222222222222222,0.0
594,train,fer0000592.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
595,train,fer0000593.png,0.0,0.0,0.7,0.0,0.2,0.0,0.1,0.0
596,train,fer0000594.png,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
597,train,fer0000595.png,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0
598,train,fer0000596.png,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
599,train,fer0000597.png,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0
